"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"SKATE","B22ir",18,99,"l0YR","5","8","7.5YR","5","8"
"SKATE","3Cl",99,124,NA,NA,NA,"2.5Y","4","4"
"SKATE","2B2irb",NA,99,"l0YR","6","6","l0YR","4","6"
"SKATE","02",NA,5,NA,NA,NA,NA,NA,NA
"SKOOKUMHOUSE","0i",3,28,NA,NA,NA,NA,NA,NA
"SKYKOMISH","Oi",10,8,NA,NA,NA,NA,NA,NA
"SNOHOMISH","Apl",0,18,"10YR","6","2","10YR","3","2"
"SODACREEK","Oi",3,0,NA,NA,NA,NA,NA,NA
"SOLO","Oe",5,0,NA,NA,NA,NA,NA,NA
"SORENSEN","Oi",NA,1554,NA,NA,NA,NA,NA,NA
"SPANA","2Cl",74,91,"10YR","6","2","10YR","4","2"
"SPIEDEN","Cl",91,122,"2.5Y","6","3","2.5Y","3","3"
"SPRINGSTEEN","Oi",13,5,NA,NA,NA,NA,NA,NA
"SQUALICUM","A",0,8,"l0YR","5","3","l0YR","3","2"
"SQUALICUM","Bs1",8,76,"l0YR","7","6","l0YR","4","6"
"SQUALICUM","Bs2",NA,76,"l0YR","7","6","l0YR","3","6"
"SQUALICUM","Oi",NA,1554,NA,NA,NA,NA,NA,NA
"SQUALLY","Al",0,160,"7.5YR","5","4","7.5YR","3","3"
"SQUALLY","C",160,190,"l0YR","6","3","l0YR","4","3"
"SQUALLY","B2",NA,160,"l0YR","6","6","5YR","3","4"
"SQUALLY","0l",NA,1554,NA,NA,NA,NA,NA,NA
"ST. MARTIN","0i",5,10,NA,NA,NA,NA,NA,NA
"STANDUP","A",3,13,"l0YR","6","2","l0YR","3","3"
"STANDUP","2Bw1",13,66,"l0YR","7","2","l0YR","5","3"
"STANDUP","2C",66,155,"l0YR","7","2","l0YR","6","3"
"STANDUP","2Bw2",NA,66,"l0YR","7","2","l0YR","6","3"
"STELLA","Oa",3,0,NA,NA,NA,NA,NA,NA
"STIMSON","01",5,15,NA,NA,NA,NA,NA,NA
"SWEITING","Oe",5,0,NA,NA,NA,NA,NA,NA
"SWEM","0i",0,1,NA,NA,NA,NA,NA,NA
"SWEM","0e",1,4,NA,NA,NA,NA,NA,NA
"SWIFT","Oi",5,3,NA,NA,NA,NA,NA,NA
"SWINOMISH","01",3,8,NA,NA,NA,NA,NA,NA
"TEEWEE","0i",0,5,NA,NA,NA,NA,NA,NA
"TELEMON","Oi",3,0,NA,NA,NA,NA,NA,NA
"TENERIFFE","Oi",8,5,NA,NA,NA,NA,NA,NA
"THETIS","0e",5,0,NA,NA,NA,NA,NA,NA
"THORNTON","02",3,5,NA,NA,NA,NA,NA,NA
"THORNTON","01",5,3,NA,NA,NA,NA,NA,NA
"THRASH","Al",0,20,"7.5YR","5","4","7.5YR","4","4"
"THRASH","B2l",20,69,"7.5YR","5","6","7.5YR","4","6"
"THRASH","02",NA,1554,NA,NA,NA,"l0YR","3","2"
"THREETREES","0i",3,18,NA,NA,NA,NA,NA,NA
"TILLICUM","A",0,20,"l0YR","6","2","l0YR","4","3"
"TILLICUM","0e",5,20,NA,NA,NA,NA,NA,NA
"TILLICUM","Bw",20,61,"l0YR","6","2","l0YR","4","4"
"TILLICUM","2C",61,107,"l0YR","6","3","l0YR","4","2"
"TILLICUM","2R",107,NA,NA,NA,NA,NA,NA,NA
"TILLICUM","BC",NA,61,"l0YR","6","3","l0YR","4","3"
"TISCH","Ap",0,18,"l0YR","5","2","l0YR","2","2"
"TISCH","A3",18,66,"l0YR","5","2","l0YR","3","2"
"TISCH","C3",66,71,"l0YR","7","3","l0YR","4","3"
"TISCH","C4",71,140,"l0YR","5","2","l0YR","2","2"
"TISCH","C5",140,165,NA,NA,NA,"l0YR","2",NA
"TISCH","Cl",NA,NA,"l0YR","6","2","l0YR","3","2"
"TISCH","C2",NA,66,"l0YR","7","2","l0YR","4","2"
"TRADEDOLLAR","E",0,8,"l0YR","6",NA,"l0YR","4",NA
"TRADEDOLLAR","2Eb",132,140,"l0YR","6",NA,"l0YR","4","2"
"TRADEDOLLAR","2Bwb",140,152,"l0YR","6",NA,"l0YR","4","2"
"TRADEDOLLAR","Bhs",NA,10,"l0YR","6","3","l0YR","2","2"
"TRADEDOLLAR","Bs3",NA,56,"5YR","5","6","5YR","4","6"
"TREEN","0i",0,5,NA,NA,NA,NA,NA,NA
"TRIPOD","Al",3,15,NA,NA,NA,"10YR","4","2"
"TRIPOD","2Cl",58,127,NA,NA,NA,"10YR","7","2"
"TUKEY","Bwl",13,28,"10YR","6","2","10YR","4","3"
"TUKWILA","Oal",0,25,"10YR","4","1","10YR","2","1"
"TWINSI","Oi",20,5,NA,NA,NA,NA,NA,NA
"VABUS","0i",10,20,NA,NA,NA,NA,NA,NA
"VAILTON","Al",0,23,"l0YR","5","3","l0YR","3","3"
"VAILTON","A2",23,71,"l0YR","5","3","l0YR","3","3"
"VAILTON","Bw2",71,102,"l0YR","6","4","l0YR","4","4"
