"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"TUKEY","Bwl",13,28,"10YR","6","2","10YR","4","3"
"TUKWILA","Oal",0,25,"10YR","4","1","10YR","2","1"
"TUSIP","O",3,0,NA,NA,NA,NA,NA,NA
"TWINSI","Oa",5,0,NA,NA,NA,NA,NA,NA
"TWINSI","Oi",20,5,NA,NA,NA,NA,NA,NA
"VABUS","Oi",10,0,NA,NA,NA,NA,NA,NA
"VAILTON","Al",0,23,"l0YR","5","3","l0YR","3","3"
"VAILTON","Oe",3,1,NA,NA,NA,NA,NA,NA
"VAILTON","A2",23,46,"l0YR","5","3","l0YR","3","3"
"VAILTON","Bwl",46,71,"l0YR","6","4","l0YR","4","4"
"VAILTON","Bw2",71,102,"l0YR","6","4","l0YR","4","4"
"VAILTON","C",102,114,"l0YR","6","4","l0YR","4","4"
"VANEPPS","Oe",1,0,NA,NA,NA,NA,NA,NA
"VANZANDT","Oi",3,0,NA,NA,NA,NA,NA,NA
"VARELUM","Oi",3,0,NA,NA,NA,NA,NA,NA
"VERLOT","O1",4,0,NA,NA,NA,NA,NA,NA
"VIOLA","Oi",5,0,NA,NA,NA,NA,NA,NA
"VOIGHT","Oa",18,0,NA,NA,NA,NA,NA,NA
"VOIGHT","Oi",25,18,NA,NA,NA,NA,NA,NA
"VOLPERIE","Oi",3,0,NA,NA,NA,NA,NA,NA
"WADELL","O2",3,0,NA,NA,NA,NA,NA,NA
"WALVILLE","All",0,30,"7.5YR","5","4","7.5YR","3","2"
"WALVILLE","O1 and O2",5,0,NA,NA,NA,NA,NA,NA
"WALVILLE","Al2",30,43,"7.5YR","5","4","7.5YR","3","4"
"WASHOUGAL","O1",3,0,NA,NA,NA,NA,NA,NA
"WEDGEMONT","Bsl",5,51,"10YR","7","3","10YR","5","3"
"WELCOME","E",0,5,NA,NA,NA,"l0YR","4","3"
"WELCOME","Oa",5,0,NA,NA,NA,NA,NA,NA
"WELCOME","Bs1",5,15,NA,NA,NA,"l0YR","3","4"
"WELCOME","Oi",8,5,NA,NA,NA,NA,NA,NA
"WELCOME","Bs2",15,48,NA,NA,NA,"l0YR","3","6"
"WILKESON","Al",0,10,"l0YR","5","2","l0YR","3","2"
"WILKESON","A2",10,25,"l0YR","5","3","l0YR","3","3"
"WILKESON","BA",25,46,"l0YR","5","3","l0YR","4","3"
"WILKESON","Bt1",46,69,"l0YR","6","3","l0YR","4","4"
"WILKESON","Bt2",69,91,"l0YR","6","4","l0YR","5","4"
"WILKESON","Bt3",91,124,"l0YR","6","3","l0YR","4","4"
"WILKESON","Bt4",124,163,"l0YR","6","6","l0YR","5","4"
"WILLABY","O2",1,0,NA,NA,NA,NA,NA,NA
"WISHKAH","O1",13,0,NA,NA,NA,NA,NA,NA
"WOLLARD","Oi",10,0,NA,NA,NA,NA,NA,NA
"WYANT","Oe",5,0,NA,NA,NA,NA,NA,NA
"XANA","Oe",8,0,NA,NA,NA,NA,NA,NA
"YAHNE","A",0,20,"l0YR","6","3","l0YR","3","2"
"YAHNE","Oi",1,0,NA,NA,NA,NA,NA,NA
"YAHNE","2AE",20,41,"l0YR","6","3","l0YR","4","3"
"YAHNE","2Bt1",41,84,"l0YR","5","4","l0YR","3","3"
"YAHNE","2Bt2",84,152,"l0YR","5","4","l0YR","3","3"
"ZEEKA","Bwl",30,51,"10YR","6","3","10YR","4","3"
"ZYMER","Oi",8,0,NA,NA,NA,NA,NA,NA
"ZYNBAR","Oi",5,0,NA,NA,NA,NA,NA,NA
"ZYNBAR","Bwl",33,114,"10YR","7","4","10YR","4","4"
"ZYZYL","O1",5,0,NA,NA,NA,NA,NA,NA
